siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
441556594,ASSOCIATION ADEA,Lyon,69007,69,2023-09-29,2023-09-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301882178,RESEAU AFRIC PARTNERS AGENCE REGIONALE,9220,NN,70.22Z,PME,A,W691066523
521783373,ASSOCIATION CERF AUVERGNE RHONE ALPES,Lyon,69002,69,2023-09-29,2023-09-12,Jugement de clôture pour extinction du passif,Jugement de clôture,A202301882179,CENTRE D'ECHANGES ET DE RESSOURCES FONCIERES RHONE-ALPES (CERF RHONE-ALPES),9220,NN,70.22Z,PME,A,W691075296
782425136,L’ASSOCIATION MJC DU BRIANCONNAIS,Briançon,05100,05,2023-09-29,2023-09-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301881524,MAISON DES JEUNES ET DE LA CULTURE,9220,00,94.99Z,PME,A,W051000208
513388330,L’ASSOCIATION AMISOP,Fort-de-France,97200,972,2023-09-28,2023-06-27,Autre jugement prononçant,Jugement prononçant,A202301872213,ASSOC MARTINIQUAISE POUR L INSERTION SOCIALE PROFESSIONNELLE (AMISOP),9220,00,88.99B,PME,A,W9M1001553
532145265,ASSOCIATION RESEAU DE SAINTE ARDUINN AGE,Charleville-Mézières,08000,08,2023-09-28,2023-04-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301871735,RESEAU DE SANTE ARDUINN AGE,9220,NN,94.99Z,PME,A,W081001854
481052744,ASSOCIATION GAN JORDAN,Schœlcher,97233,972,2023-01-10,2022-12-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300062102,GAN JORDAN,9220,NN,88.91A,PME,A,W9M1005065
389190299,ASSOCIATION THEATRE DES ASPHODELES,Lyon,69003,69,2023-03-16,2023-02-28,Autre jugement d'ouverture,Jugement d'ouverture,A202300532477,LE THEATRE DES ASPHODELES,9220,00,94.99Z,PME,A,W691068881
530488147,L’ASSOCIATION L’EQUIPAGE IMMEUBLE BAOBAB,Le Lamentin,97232,972,2023-09-24,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301842079,L'EQUIPAGE,9220,NN,94.99Z,PME,A,W9M1002641
512807165,ASSOCIATION DE GARDE D’ENFANTS DE 0 A 6 ANS,Fismes,51170,51,2023-09-24,2023-03-01,Dépôt de l'état des créances,Avis de dépôt,A202301841893,ASSOCIATION DE GARDE D'ENFANTS DE 0 A 6 ANS (A.G.E. 0-6),9220,NN,88.99A,PME,A,W513000114
794115790,ASSOCIATION SAINT RAPHAEL J.F.I.,Schœlcher,97233,972,2023-09-24,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301842075,ASSOCIATION SAINT RAPHAEL J.F.I.,9220,NN,88.99B,PME,A,W9M1001753
329380067,UAIR - Union des Association Interculturelles de Rennes,Rennes,35000,35,2023-09-24,2023-09-04,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301841883,UNION DES ASSOCIATIONS INTERCULTURELLES DE RENNES (UAIR),9220,00,94.99Z,PME,A,W353002115
507903904,L’ASSOCIATION ALCES-TRANSVERSALES-972,Gros-Morne,97213,972,2023-09-24,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301842077,ALCES - TRANSVERSALES-972 (ALCES),9220,NN,85.59B,PME,A,W9M2000390
498955343,L’ASSOCIATION LA MAIN TENDUE,Fort-de-France,97200,972,2023-09-24,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301842078,ASSOCIATION LA MAIN TENDUE,9220,NN,94.99Z,PME,A,W9M1000651
835197526,ASSOCIATION DECLIC,Dijon,21000,21,2023-02-24,2023-02-03,Autre jugement et ordonnance,Extrait de jugement,A202300391647,DECLIC,9220,00,88.99B,PME,A,W212009390
751253535,ASSOCIATION SELF WISE,Paris,75011,75,2023-09-20,2023-08-31,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301813278,SELF WISE,9220,NN,85.59B,PME,A,W751213848
421465600,ASSOCIATION COMMUNAUTAIRE ET CULTURELLE ISRAELITE NEUILLY ET REGION,Paris,75017,75,2023-09-20,2023-07-10,Dépôt de l'état des créances,Avis de dépôt,A202301813284,ASS COMMUN CULTURE ISRAELITE NEUILLY REG (ACCINER),9220,NN,85.59A,PME,A,
327439691,L’ASSOCIATION IRIS HOARAU,Saint-Denis,97400,974,2023-09-08,2023-08-23,Autre jugement et ordonnance,Extrait de jugement,A202301731684,ASSOCIATION IRIS HOARAU,9220,12,85.20Z,PME,A,W9R1000976
841530413,ASSOCIATION LES ATELIERS DE TISSE 1 LIEN,Annequin,62149,62,2023-08-31,2023-08-17,Dépôt de l'état des créances,Avis de dépôt,A202301671972,LES ATELIERS DE TISSE 1 LIEN,9220,NN,14.13Z,PME,A,W622005864
889300810,ASSOCIATION RN7 RADIO,Briare,45250,45,2023-08-25,2023-06-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301631256,RN7 RADIO,9220,NN,60.10Z,,C,W451008564
391786084,"ASSOCIATION AMICALE SPORTIVE DE POISSY, A.S.P",Poissy,78300,78,2023-08-25,2023-08-04,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301631317,AMICALE SPORTIVE DE POISSY FOOTBALL,9220,00,93.12Z,PME,A,W783000073
509934287,ASSOCIATION ECOLE MONTESSORI INTERNATIONALE DU GOSIER,Le Gosier,97190,971,2023-02-19,2023-01-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300352350,ASS ECOLE MONTESSORI INTERNATIONALE DU GOSIER (EMIG),9220,NN,85.59B,PME,A,W9G2015310
507867992,ASSOCIATION LA RONDE DES GALLINACES SOUS L’ENSEIGNE LES POUSSINS DE MIMI,Petit-Bourg,97170,971,2023-08-24,2023-08-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301621056,LA RONDE DES GALLINACES,9220,NN,88.91A,PME,A,W9G1000722
834011884,ASSOCIATION ENSEMBLE A SAINT ANDEOL,Claveyson,26240,26,2023-08-24,2023-07-11,Dépôt de l'état des créances,Avis de dépôt,A20230162902,ENSEMBLE A SAINT ANDEOL,9220,00,94.99Z,PME,A,W263008567
879395663,ASSOCIATION AU JARDIN DES AUTRUCHONS,Petit-Bourg,97170,971,2023-08-24,2023-08-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301621054,ASSOCIATION AU JARDIN DES AUTRUCHONS,9220,NN,88.91A,PME,A,
449738491,ASSOCIATION UNION AFRICAINE DE GRAND COURONNE,Grand-Couronne,76530,76,2023-08-22,2023-07-27,Dépôt de l'état des créances,Avis de dépôt,A202301601849,UNION AFRICAINE DE GRAND COURONNE,9220,11,88.99B,PME,A,W763018105
822649455,ASSOCIATION HORSES DE NOIRMONT,La Magdelaine-sur-Tarn,31340,31,2023-08-18,2023-06-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301581940,HORSES DE NOIRMONT,9220,NN,01.62Z,,A,W313023460
827653528,ASSOCIATION BLUE HEALTH,Levallois-Perret,92300,75,2023-08-17,2023-08-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301572053,BLUE HEALTH,9220,00,94.99Z,PME,A,W922010947
387766918,ASSOCIATION EMPLOI DOMICILE SERVICE PREMIERES COTES,Camblanes-et-Meynac,33360,33,2023-08-17,2023-04-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301571956,EMPLOI DOMICILE SERVICE PREMIERES COTES,9220,00,88.99B,PME,A,W332001551
829112325,Association Pour la promotion de la Santé Médico-Dentaire CAPSMD92,Courbevoie,92400,92,2023-04-27,2023-04-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300832566,ASSOCIATION POUR LA PROMOTION DE LA SANTE MEDICO-DENTAIRE DU 92 (APSMD92),9220,00,86.23Z,PME,C,W922011236
478488216,ASSOCIATION LIMOUSINE DES CHALLENGES,Brive-la-Gaillarde,19100,19,2023-08-11,2023-07-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301541454,ASSOCIATION LIMOUSINE DES CHALLENGES,9220,00,94.99Z,PME,A,W191002007
341407559,ASSOCIATION COMMUNALE FEDEREE D’ANTIGNAC,Antignac,31110,31,2023-08-10,2023-07-10,Dépôt de l'état des créances,Avis de dépôt,A202301531660,ASS COMMUNALE FEDEREE ANTIGNAC CANOE KAY (ACFACK),9220,NN,93.11Z,PME,A,W312001260
818613838,ASSOCIATION POUR LA CREATION DE LA FONDATION MANUEL RIVERA-ORTIZ,Arles,13200,13,2023-08-08,2023-07-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301512770,ASSOCIATION POUR LA CREATION DE LA FONDATION MANUEL RIVERA- ORTIZ,9220,NN,94.99Z,,A,W132005089
392782918,ASSOCIATION GRERA GROUPE REFLEXION RECHERCHE SUR L’AFRIQUE,Toulouse,31000,31,2023-08-06,2023-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301501138,GROUPE REFLEXION RECHERCHE SUR L'AFRIQUE (GRERA),9220,NN,94.99Z,PME,A,W313009262
384628855,ASSOCIATION BLAGNAC CONSTELLATION EQUITATION,Colomiers,31770,31,2023-08-06,2023-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301501137,BLAGNAC CONSTELLATION EQUITATION (SHB),9220,NN,93.12Z,PME,A,W313006797
400468781,ASSOCIATION AMERICAN GRADUATE SCHOOL IN PARIS,Paris,75006,75,2023-08-04,2023-07-06,Autre jugement de clôture,Jugement de clôture,A202301492445,AMERICAN GRADUATE SCHOOL IN PARIS (AGS),9220,03,85.42Z,PME,A,W751114825
817912439,ASSOCIATION PRO BONO PUBLICO,Paris,75019,75,2023-08-04,2023-07-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301492446,PRO BONO PUBLICO,9220,NN,90.01Z,PME,A,W751222297
900774449,ASSOCIATION LES AMIS DE BREVIANDES,Valençay,36600,36,2023-08-03,2023-06-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301482520,LES AMIS DE BREVIANDES,9220,NN,94.99Z,,C,W362003561
520756412,ASSOCIATION NANGIS SPORTS SANTE LOISIRS,Nangis,77370,77,2023-08-03,2023-07-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301482723,NANGIS SPORTS SANTE LOISIRS (NSSL),9220,NN,93.12Z,,C,W771002257
504771262,ASSOCIATION PRESSE & CITE,Melun,77000,77,2023-08-03,2023-06-30,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301482726,PRESSE & CITE,9220,NN,94.99Z,PME,A,W772001864
801069048,ASSOCIATION LA PAUSE PAYSANNE,Saint-Clément-sur-Durance,05600,05,2023-07-31,2023-07-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301462525,ASSOCIATION LA PAUSE PAYSANNE,9220,NN,94.99Z,PME,A,W051001454
775121429,"ASSOCIATION AAPE MICHELET (ASSOCIATION AMICALE DES PARENTS D’ELEVES DU GROUPE SCOLAIRE MICHELET DREUX), AAPE MICHELET",Dreux,28100,28,2023-07-31,2023-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301462558,ASS AMICALE PARENTS ELEVES,9220,NN,93.29Z,PME,A,
510119738,L’ASSOCIATION DE DEVELOPPEMENT D’INSERTION ET D’INITIATIVES ECONOMIQUES,Sainte-Marie,97230,972,2023-07-31,2023-06-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301462637,DE DEVELOPPEMENT D'IINSERTION  ET D'INITIATIVES ECONOMIQUES (ADIIE),9220,00,94.99Z,PME,A,W9M2000440
318043833,ASSOCIATION ENTREPRENDRE ET TRAVAILLER,Vernouillet,28500,28,2023-07-31,2023-06-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301462559,ASSOCIATION ENTREPRENDRE TRAVAILLER (AET),9221,NN,82.92Z,PME,A,W283000658
889538310,L’ASSOCIATION CFA DIGITAL NUMERIQUE DOMOTIQUE COMMUNICATION - CFA DNDC,Fort-de-France,97200,972,2023-05-26,2023-04-25,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301013100,CFA DIGITAL NUMERIQUE DOMOTIQUE COMMUNICATION (CFA DNDC),9220,00,85.59A,PME,A,W9M1010823
834274342,ASSOCIATION L’ALLIANCE PARTENAIRES RESSOURCES NUMERIQUES (LAPRN),Cenon,33150,33,2023-07-31,2023-07-07,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301462564,L'ALLIANCE PARTENAIRES RESSOURCES NUMERIQUES (LAPRN),9220,NN,78.30Z,PME,A,W332022560
407684489,ASSOCIATION SPORT ATHLETIQUE TRELISSACOIS,Trélissac,24750,24,2023-02-21,2023-02-06,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300362787,ASS SPORT ATHLETIQUE TRELISSACOIS,9220,00,93.12Z,PME,A,W243002643
384190906,ASSOCIATION RESEAU D’ECOUTE ET DE SOLIDARITE EN AGRICULTURE,Prahecq,79230,79,2023-07-28,2023-07-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301442804,RESEAU ECOUTE SOLIDARITE AGRICULTURE (RESA),9220,00,94.99Z,PME,A,
382281111,ASSOCIATION SERVICE D’AIDE A DOMICILE SCHWEITZER (S.A.D.S),Châteaudun,28200,28,2023-07-28,2023-06-27,Jugement modifiant le plan de redressement,Extrait de jugement,A202301442019,SERVICE AIDE A DOMICILE SCHWEITZER (SADS),9230,03,88.10A,PME,A,W282000379
802188565,ASSOCIATION GROUPEMENT D’EMPLOYEURS ROY DES SALADELLES,Beaucaire,30300,30,2023-07-27,2023-07-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301431626,GROUPEMENT D'EMPLOYEURS ROY DES SALADELLES,9223,NN,78.30Z,PME,A,W302011070
381339688,ASSOCIATION CRECHE LES PTITS CROCOS - LES CROCOS,Nîmes,30000,30,2023-05-05,2023-04-06,Dépôt de l'état des créances,Avis de dépôt,A20230088789,CRECHE ASSOCIATIVE LES P'TITS CROCOS,9220,NN,88.91A,PME,A,W302019151
829961424,ASSOCIATION ATELIERS MECA SUD VENDEE,Fontenay-le-Comte,85200,85,2023-07-23,2023-06-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301402611,ATELIERS MECA SUD VENDEE,9220,00,94.99Z,PME,A,W851002656
305022766,ASSOCIATION MACEO,Clermont-Ferrand,63000,63,2023-04-04,2023-03-09,Dépôt de l'état des créances,Avis de dépôt,A202300663066,MACEO (MACEO),9220,NN,94.99Z,PME,A,W632002442
531850949,ASSOCIATION RESEAU MONDIAL REDACTEURS CHEF,Paris,75003,75,2023-07-21,2023-06-29,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301391968,RESEAU MONDIAL DES REDACTEURS EN CHEF - GLOBAL EDITORS NETWORK (G.E.N),9220,NN,94.99Z,PME,A,W751209131
842534653,ASSOCIATION CAMPUS PERFORMANCE FORMATION ARTENIUM,Ceyrat,63122,63,2023-07-21,2023-05-30,Dépôt de l'état des créances,Avis de dépôt,A202301391631,CAMPUS PERFORMANCE FORMATION ARTENIUM,9220,NN,55.90Z,PME,A,W632009469
309599645,ASSOCIATION D’INFORMATION JURIDIQUE DES SALARIES,Paris,75010,75,2023-07-21,2023-06-29,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301391967,ASS INFORMATION JURIDIQUE DES SALARIES (AIJS),9220,NN,69.10Z,PME,A,W751042436
789322377,ASSOCIATION LORI6 INSERT,Pointe-à-Pitre,97110,971,2023-07-20,2023-06-15,Dépôt de l'état des créances,Avis de dépôt,A202301382061,LORI6 INSERT,9220,NN,88.99B,PME,A,W9G2002279
398241836,ASSOCIATION SYN INSERT ET FORMATION,Bordeaux,33000,33,2023-07-20,2023-06-30,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301381870,SYN INSERT ET FORMATION (SYN INSERT ET FORMAT),9221,NN,43.99C,PME,A,W332009851
450289392,ASSOCIATION INSTITUT REGIONAL D’EDUCATION NUTRITIONNELE (IREN),Sainte-Clotilde,97490,974,2023-07-20,2023-06-21,Autre jugement et ordonnance,Extrait de jugement,A202301382064,INSTITUT REG EDUC NUTRITIONNELLE (IREN),9220,02,88.99B,PME,A,W9R1000751
524780103,ASSOCIATION BAIE DES PIRATES,Saint-Paul,97460,974,2023-07-20,2023-06-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301382066,ASSOCIATION BAIE DES PIRATES (A.B.D.P.),9220,NN,94.99Z,PME,A,W9R4002169
812217917,ASSOCIATION ARCADIE RESTAURATION TRADITIONNELLE,Saint-Maurice,94410,94,2023-07-19,2023-06-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301373268,ARCADIE RESTAURATION TRADITIONNELLE ET SOINS AUX SENIORS (A.R.T.S.S.),9220,00,56.29A,PME,A,W941009832
843501776,ASSOCIATION COMMUNICATION EDITION,Châlons-en-Champagne,51000,51,2023-07-17,2023-06-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301363199,ASSOCIATION COMMUNICATION EDITION,9220,NN,88.99B,,A,W511002002
839161817,ASSOCIATION HACTIF,Cergy,95800,95,2023-07-17,2023-06-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301363508,HACTIF,9220,NN,88.99B,PME,A,W953007898
533393005,ASSOCIATION RADIO VALLESPIR,Amélie-les-Bains-Palalda,66110,66,2023-07-13,2023-06-22,Jugement arrêtant le plan de sauvegarde,Extrait de jugement,A202301342300,RADIO VALLESPIR,9220,01,60.10Z,PME,A,W661001349
803505726,ASSOCIATION ARC EN CIEL 80,Pont-Rémy,80580,80,2023-07-11,2023-06-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301323228,ARC EN CIEL 80.,9150,NN,88.91A,PME,A,
441731338,ASSOCIATION ASS CREA GEST REST PERSO TOUR,Puteaux,92800,92,2023-07-11,2023-03-06,Dépôt de l'état des créances,Avis de dépôt,A202301323276,ASS CREA GEST REST PERSO TOUR ATLANTIQUE (RIE TOUR ATLANTIQUE),9220,NN,94.99Z,,A,
793792631,ASSOCIATION LATELIER,Die,26150,26,2023-01-05,2022-12-21,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300031368,LATELIER,9220,NN,94.99Z,PME,A,W261001861
794848499,ASSOCIATION POUR UN ENSEIGNEMENT TRILINGUE,Montpellier,34080,34,2023-01-24,2023-01-11,Autre arrêt de la Cour d'Appel,Arrêt de la Cour d'Appel,A202300162227,ASSOCIATION POUR UN ENSEIGNEMENT TRILINGUE (AET),9220,NN,85.59B,PME,A,W343014353
793419748,ASSOCIATION KARU SERVICES PLUS,Sainte-Rose,97115,971,2023-07-09,2023-06-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301312725,KARUSERVICES PLUS,9220,NN,88.99B,,C,W9G1001632
528825565,ASSOCIATION DES PARENTS D’ELEVES DE L’ECOLE MATERNELLE DE PETITE TERRE - DZAOUDZI-MAYOTTE,Dzaoudzi,97615,976,2023-07-09,2022-10-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301312727,ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE MATERNELLE DE PETITE-TERRE (APEEM),9220,NN,94.99Z,PME,A,W9T1001470
403314222,ASSOCIATION MAISON DES JEUNES ET DE LA CULTURE DE FURIANI,Furiani,20600,2B,2023-07-09,2023-05-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301312251,MAISON DES JEUNES ET CULTURE FURIANI,9220,NN,94.99Z,PME,A,W2B2000209
822055455,ASSOCIATION U RUSTINU,Biguglia,20620,2B,2023-07-09,2023-05-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301312252,U RUSTINU,9220,NN,38.32Z,PME,A,W2B2002162
314979642,ASSOCIATION LES AMIS DE LA NATATION,Baie-Mahault,97122,971,2023-07-09,2023-06-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301312724,ASSOC AMIS DE LA NATATION,9220,11,93.19Z,PME,A,W9G1004028
808714356,ASSOCIATION FEDERATION LAVEO,Grenoble,38100,38,2023-07-07,2023-06-15,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301302872,FEDERATION LAVEO RESEAU SOCIAL ET SOLIDAIRE,9220,NN,81.21Z,PME,A,W381016133
480621408,ASSOCIATION POUR LES LOISIRS EDUCATIFS CULTURELS (ALEC),La Boisse,01120,01,2023-07-06,2023-06-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301294176,ASS POUR LOISIRS EDUCATIFS CULTURELS (ALEC),9220,NN,94.99Z,,A,W012004953
442122396,ASSOCIATION POUR LA GESTION DU RESTAURANT D’ENTREPRISES DE LA FONTAINE DE L’ETUVEE,Orléans,45000,45,2023-01-31,2022-01-02,Dépôt de l'état des créances et du projet de répartition,Avis de dépôt,A202300212506,ASS GEST REST ENTR DE LA FONTAINE,9220,NN,94.99Z,,A,W452008258
508433885,ASSOCIATION AUTONOME DES PARENTS D’ELEVES DE OUANGANI,Ouangani,97670,976,2023-07-06,2022-10-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301294922,ASSOCIATION AUTONOME DES PARENTS D ELEVES DE OUANGANI,9220,NN,94.99Z,,A,W9T1000018
491871653,ASSOCIATION LES SPORTIVES,Saint-Maurice-de-Gourdans,01800,01,2023-07-06,2023-06-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301294175,LES SPORTIVES,9220,NN,93.12Z,PME,A,W012004283
417968013,ASSOCIATION SOLIDURA,Saint-Martin-d'Hères,38400,38,2023-07-06,2023-06-15,Jugement de reprise de la procédure de liquidation judiciaire,Extrait de jugement,A202301294474,SOLIDURA,9220,NN,94.99Z,PME,A,W381004387
829683044,ASSOCIATION SOURIRES ET GRANDIR,Saint-Rambert-en-Bugey,01230,01,2023-07-06,2023-06-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301294177,SOURIRES ET GRANDIR,9220,NN,85.59B,PME,A,W011002020
525250452,ASSOCIATION MSIKANO SOLIDAIRES POUR L’EMPLOI,Ouangani,97670,976,2023-07-06,2022-10-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301294925,M'SIKANO SOLIDAIRES POUR L'EMPLOI,9220,NN,88.99B,PME,A,W9T1001257
848570891,"ASSOCIATION AIN, 2, 3 SERVICES",Valserhône,01200,01,2023-07-06,2023-06-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301294174,"AIN, 2, 3 SERVICES",9220,NN,88.10A,PME,A,W014004757
832085385,ASSOCIATION PROJET ISIKA,Malakoff,92240,92,2023-06-30,2023-06-16,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301252526,PROJET ISIKA,9220,02,85.59A,PME,A,W921005128
891576589,ASSOCIATION DE PROPHYLAXIE DENTAIRE DE LA ROTONDE,Paris,75009,75,2023-06-30,2023-06-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301252159,ASSOCIATION DE PROPHYLAXIE DENTAIRE DE LA ROTONDE,9220,NN,86.23Z,PME,A,W751258974
452988678,ASSOCIATION REGIE DE QUARTIER SAINT BLAISE CHARONNE,Paris,75020,75,2023-06-29,2023-06-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A20230124999,REGIE DE QUARTIER SAINT BLAISE CHARONNE,9220,00,88.99B,PME,A,W751164137
884924507,ASSOCIATION LA BOGEOTTE DES LILAS,Blâmont,54450,54,2023-06-27,2023-06-01,Dépôt de l'état des créances,Avis de dépôt,A202301222728,LA BOGEOTTE DES LILAS,9220,NN,47.91A,PME,A,W543014427
304817869,ASSOCIATION DAREL EN QUERCY CENTRE AERE INTERCOMMUNAL,Monteils,82300,82,2023-06-27,2023-06-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301222992,CENTRE AERE INTERCOMMUNAL,9220,NN,94.99Z,PME,A,
839689759,ASSOCIATION SER (SOUTENIR-ECLAIRER-RELIER) EDUC’ATIONS POSITIVES,Montauban,82000,82,2023-06-27,2023-06-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202301222993,SER (SOUTENIR-ECLAIRER-RELIER) EDUC'ACTIONS POSITIVES,9220,NN,85.59B,PME,A,W822004716
348737388,ASSOCIATION MAISON DE LA NATURE ET DE L’ENVIRONNEMENT,Grenoble,38000,38,2023-06-25,2023-06-08,Autre jugement prononçant,Jugement prononçant,A202301212082,MAISON DE LA NATURE ET DE L ENVIRONNEMEN,9220,00,94.99Z,PME,A,W381001088
